run_id,mol_id,condition,guidance_scale,seed,smiles,valid,connected,ifp_tanimoto,ifp_tversky,hinge_hbond,qed,sa_score,n_heavy_atoms,posebusters_valid,posebusters_fail_reasons,vina_score,ligand_efficiency
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0001,diffsbdd,0.0,1,[H]c1c([H])c2c3c(n(C([H])([H])[H])nc3c1[H])C(=O)C([H])([H])C([H])([H])C2([H])[H],1,1,0.23529411764705882,0.23529411764705882,0,0.6523113089689602,7.071419626996392,15,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0003,diffsbdd,0.0,1,[H]Oc1c2c(n([H])c1C#N)C([H])([H])N=C2C([H])([H])C([H])([H])C([H])([H])O[H],1,1,0.29411764705882354,0.29411764705882354,1,0.6765686458843682,7.17852039855457,15,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0004,diffsbdd,0.0,1,[H]C(=O)C([H])([H])OC1=C(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C(=O)N([H])C(=O)C1([H])[H],1,1,0.23529411764705882,0.23529411764705882,1,0.6456153046871842,7.099095588549783,19,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0005,diffsbdd,0.0,1,[H]Oc1c([H])c(Oc2c([H])nc([H])c([H])c2N([H])N([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],1,1,0.2777777777777778,0.29411764705882354,1,0.6671867928218626,7.914063898447996,25,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0006,diffsbdd,0.0,1,[H]OC1=C([C@]2([H])SC(C(=O)N([H])[H])=C2C([H])([H])[H])[C@@]([H])(Cl)C(=O)C([H])=C1Cl,1,1,0.3157894736842105,0.35294117647058826,1,0.7645555378643396,7.227584803214567,18,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0007,diffsbdd,0.0,1,[H]C1=C(C([H])([H])[H])C(=O)C([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])[C@]1([H])[C@@]1([H])c2nc3c(c([H])c2C(=O)N1[H])C([H])([H])C([H])([H])C(=O)C3([H])[H],1,1,0.3333333333333333,0.35294117647058826,1,0.7883882009054383,7.114314143605375,27,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0008,diffsbdd,0.0,1,[H]ON([H])C1=C2N=C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2=C([H])[C@@]1([H])C([H])([H])N1N([H])N([H])C(=O)C1([H])[H].[H]Oc1c([H])c([H])c([H])c(-c2c([H])c([H])c(F)c([H])c2[H])c1[H],1,0,0.10526315789473684,0.11764705882352941,0,0.3639927844194625,8.144692663641209,35,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0009,diffsbdd,0.0,1,[H]Oc1c([H])c([H])c(C([H])([H])c2c([H])c([H])nc([C@]3([H])C([H])([H])[N+]3([H])[H])c2[H])c2c([H])c(C([H])([H])O[H])nnc12,1,1,0.3888888888888889,0.4117647058823529,1,0.6075406878192242,4.663160584767029,23,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0010,diffsbdd,0.0,1,[H]C([H])=C([H])c1c([H])c([H])c2c(c1[H])C(=O)N([H])[C@@]([H])(c1c([H])c([H])c3c(c1F)C3([H])[H])C([H])([H])C2([H])[H],1,1,0.3888888888888889,0.4117647058823529,0,0.7649760967379895,7.918304903190799,22,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0011,diffsbdd,0.0,1,[H]Oc1c([H])c([H])c([C@]2([H])O[C@@]([H])(C(=O)N([H])[H])C([H])([H])C([H])([H])N([H])N3C(=O)[C@@]([H])(N([H])C(=O)N(C(=O)OC([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]32[H])c([H])c1[H],1,1,0.23529411764705882,0.23529411764705882,1,0.4976532666863601,8.152027033672823,31,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0012,diffsbdd,0.0,1,[H]c1nc([H])c(C([H])([H])S[C@@]2([H])N([H])N2C(=O)[O-])c([H])c1C(=O)N([H])[H],1,1,0.4117647058823529,0.4117647058823529,1,0.6541178099594491,7.482751926068508,17,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0013,diffsbdd,0.0,1,[H]c1nc(C([H])([H])[H])c2c3c4c5c6c(c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c6c([H])c([H])c5c2c1[H])OC([H])([H])C(=C=4)C([H])([H])[N+]([H])([H])C([N+]([H])([H])[H])=C=3,1,1,0.5,0.5294117647058824,1,0.39104405053433255,7.904849611284879,32,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0014,diffsbdd,0.0,1,[H]OC1=c2c(F)c([H])c(C(=O)[O-])c([H])c2=C2C1=C(C([H])([H])[N+]([H])([H])C([H])([H])[H])C([H])=C(C([H])([H])[H])C2([H])[H],1,1,0.5882352941176471,0.5882352941176471,1,0.7407658814887009,7.595166088344314,22,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0015,diffsbdd,0.0,1,[H]N=C(C(=O)C(=O)[O-])C([H])([H])c1nc2c(n1-c1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])C(OC([H])([H])[H])=C2C(F)(F)F,1,1,0.5294117647058824,0.5294117647058824,1,0.5602119167196022,6.689655920853464,29,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0016,diffsbdd,0.0,1,[H]F.[H]Oc1c(C([H])([H])[H])nc2c(c1OC(=O)[O-])OC([H])([H])C([H])([H])O[C@]1([H])C([H])=C([H])C([H])=C([H])C([H])=C21,1,0,0.0,0.0,0,0.7703862387845788,7.816901430912164,24,,,,
2026-08-24-6tgu-s0-n100-seed1,2026-08-24-6tgu-s0-n100-seed1-0017,diffsbdd,0.0,1,[H]C#Cc1c([H])nc2c([H])c([H])c3c4c(c5c([H])c([H])c([H])c([H])c5c3c2c1[H])O[C@@]([H])(C([H])([H])[H])C4([H])[H].[H]N([H])c1nnnn1[H],1,0,0.4444444444444444,0.47058823529411764,1,0.30711714042094235,3.6898747283068714,30,,,,
