run_id,mol_id,condition,guidance_scale,seed,smiles,valid,connected,ifp_tanimoto,ifp_tversky,hinge_hbond,qed,sa_score,n_heavy_atoms,posebusters_valid,posebusters_fail_reasons,vina_score,ligand_efficiency
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0001,,0.0,0,[H]N1SC([H])([H])[C@]([H])([S@@]([H])=O)[C@@]2([H])C([H])([H])[C@@]12[H].[H]ON([H])C1=C([H])[C@@]([H])(C([H])([H])[H])N=C([H])C1=C=C1C([H])=C([H])[C@]([H])(F)C(F)=C1[H],1,0,0.14285714285714285,0.14285714285714285,1,0.24230274250389305,8.497635789229076,27,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0002,,0.0,0,[H]C(C(=O)[O-])=C([H])C([H])=C(C(=O)N([H])[H])C([H])([H])[H].[H]C([H])=C(C([H])([H])C([H])([H])[C@]1([H])SC([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])C1([H])[H])[N+]([H])([H])C([H])([H])C([H])([H])[H],1,0,0.0,0.0,0,0.48669666999336914,8.676847352042227,26,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0003,,0.0,0,[H]C(=C=C([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[C@@]1([H])ON1C(=O)[C@]1([H])N([H])SC1([H])[H])S[C@]([H])(C([H])=C([H])[H])C([H])([H])[H],1,1,0.0,0.0,0,0.20286897125960235,8.187097341293011,28,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0004,,0.0,0,[H]C(=C(N([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])=C([H])[C@]1([H])OC([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]12C([H])([H])[C@@]2([H])[N+]([H])([H])C([H])([H])C([H])([H])[H],1,1,0.0,0.0,0,0.46427605365325786,9.06918433823171,26,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0005,,0.0,0,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(OC(=O)F)C([H])([H])[H].[H]C1([H])S[C@@]([H])([N+]([H])([H])[H])[N+]([H])([H])C1([H])[H],1,0,0.07142857142857142,0.07142857142857142,0,0.5743031547651002,8.328867970745943,17,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0006,,0.0,0,[H]c1nc([H])n(-c2c([H])c([H])c(F)c([H])c2C(=O)N([H])C([H])([H])C([H])([H])[C@@]2([H])SC([H])([H])[C@@]3([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[S@@]3([H])C2([H])[H])c1[H],1,1,0.05555555555555555,0.07142857142857142,0,0.7439455941463043,8.371474072123343,27,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0007,,0.0,0,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(OC([H])([H])[H])[N+]([H])([H])C([H])([H])[C@@]([H])(SC([H])([H])[C@@]([H])(C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],1,1,0.10526315789473684,0.14285714285714285,0,0.43274659213487343,8.971946345860474,25,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0008,,0.0,0,[H]C(=N[C@]([H])(c1sc2c(c1[H])C([H])([H])C(C([H])([H])C([H])([H])[H])=C([H])C2=C=O)N([H])C(=O)C([H])([H])[H])C1=C([H])C([H])([H])C(=O)N([H])C1([H])[H],1,1,0.1111111111111111,0.14285714285714285,1,0.6048971113253323,7.041744504476174,27,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0009,,0.0,0,[H]O[C@]1([H])C([H])([H])[C@@]1([H])C(=O)N(C([H])=NC(=O)N([H])N([H])[C@]1([H])C([H])([H])C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1,1,0.05263157894736842,0.07142857142857142,0,0.2667041823840787,8.61338453109384,26,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0010,,0.0,0,[H]C(=[S@]([H])C([H])([H])[C@]([H])(N([H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H])[N+]([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H])[C@@]1([H])[C@]([H])(C([H])([H])[H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]21[H],1,1,0.05263157894736842,0.07142857142857142,0,0.3411988236179935,8.953183189308858,27,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0011,,0.0,0,[H]C([H])(C(=O)[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@]([H])(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[C@@]1([H])C2([H])[H])C([H])([H])[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,1,0.05,0.07142857142857142,0,0.30317442294275543,8.802802808785488,27,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0012,,0.0,0,[H]C1([H])SC([H])([H])C([H])([H])C1([H])[H].[H]OC([H])([H])[C@@]([H])(S[C@@]1([H])[C@@]([H])(OC(=O)OS[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])[C@@]1([H])OC1([H])[H],1,0,0.0,0.0,0,0.2524091725246801,8.686076932854402,26,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0013,,0.0,0,[H]OC([H])(O[H])N(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])[N+]([H])([H])[H].[H]O[C@@]1([H])C([H])([H])[C@@]2([H])[C@]1([H])O[C@]1([H])C([H])([H])[C@]1([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[C@]12[H],1,0,0.0,0.0,0,0.5033970967533166,9.138110697759634,27,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0014,,0.0,0,[H]C(=C=C1C([H])([H])[C@@]([H])(C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]2([H])C2([H])C([H])([H])C2([H])[H])C([H])=C([H])[C@@]1(OC([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(OC(=O)C([H])([H])[H])C([H])([H])OC([H])([H])[H],1,1,0.0,0.0,0,0.1283057736975423,9.065562276168139,33,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0015,,0.0,0,[H]C1=C([H])C(F)=NC([H])([H])C([H])([H])O1.[H]C1=C([H])C([C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C([H])C([H])([H])C([H])=C1C([H])([H])[H],1,0,0.0,0.0,0,0.8480537864180416,8.008684793522162,24,,,,
2026-09-18-6fnk-s0-n100,2026-09-18-6fnk-s0-n100-0016,,0.0,0,[H]O[C@@]([H])(N([H])O[C@]([H])(C(=S)N([H])C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])ON([H])[C@@]1([H])Cl)N1N([H])N([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(F)C([H])([H])[C@@]2([H])C1([H])[H],1,1,0.05263157894736842,0.07142857142857142,0,0.10627087503063021,8.7611496304293,27,,,,
