run_id,mol_id,condition,guidance_scale,seed,smiles,valid,connected,ifp_tanimoto,ifp_tversky,hinge_hbond,qed,sa_score,n_heavy_atoms,posebusters_valid,posebusters_fail_reasons,vina_score,ligand_efficiency
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0001,,0.0,0,[H]/C1=C(\c2nc(N([H])[H])sc2[H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C#CC#C[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[N+]1([H])[H],1,1,0.2631578947368421,0.45454545454545453,0,0.6938057312407567,8.674571399707974,32,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0002,,0.0,0,[H]C([H])(F)[C@]([H])(F)[C@]1([H])N2C(=NS(=O)(=O)C2([H])[H])SC1([H])[H].[H]O[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])O[C@]1([H])[C@]([H])(C([H])([H])C([H])([H])[H])N(C([H])([H])[H])[C@@]1([H])SC([H])([H])[H],1,0,0.18181818181818182,0.18181818181818182,0,0.5125142180183602,8.725217178261543,30,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0003,,0.0,0,[H]C(=C=C1N=C(Cl)C(Cl)=C1[H])[C@]1([H])C([H])([H])[C@@]1([H])[N+]([H])([H])C([H])([H])C([H])([H])[H],1,1,0.26666666666666666,0.36363636363636365,0,0.7330164460598941,6.999462584922316,15,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0004,,0.0,0,[H]OC([H])([H])C(=C([H])[H])[C@@]([H])(C([H])([H])O[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])[C@@]([H])(C([H])([H])C([H])([H])C(=O)N([H])[H])S1(=O)=O.[H]SC([H])([H])C(=NOC1=C([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])F)C([H])([H])[C@]([H])(C([H])([H])[H])[N+]([H])([H])[H],1,0,0.07692307692307693,0.09090909090909091,1,0.07685479564036599,9.046106607274947,35,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0005,,0.0,0,[H]c1c([H])c([H])c(C(=O)[C@]2([H])N3[C@@]2([H])[C@@]3([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],1,1,0.38461538461538464,0.45454545454545453,1,0.5837729939075769,7.922619430158539,17,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0006,,0.0,0,[H]O[C@@]1([H])C([H])(O[C@]2([H])[C@@]3([H])[C@@]([H])(C([H])([H])[C@]4([H])O[C@@]4([H])C([H])([H])C([H])([H])c4c([H])c([H])c(-c5nc(SC([H])([H])C([H])([H])[H])c([H])c(C([H])([H])[H])n5)c(C([H])([H])[H])c4[H])[C@@]23[H])[C@]1([H])O[H],1,1,0.4117647058823529,0.6363636363636364,0,0.3141390462642999,8.767709613139939,33,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0007,,0.0,0,[H]C1([H])S[C@]([H])(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C3([H])[H])C([H])([H])[C@]([H])(F)C1([H])[H].[H]N([H])C(=O)N([H])C([H])([H])N([H])C(=O)[C@@]1([H])[C@]2([H])C([H])([H])C([H])([H])C#C[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[N+]1([H])[H],1,0,0.0625,0.09090909090909091,0,0.2687740696348298,9.518385981293896,40,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0008,,0.0,0,[H]N(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H].[H]OC([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])[H],1,0,0.125,0.18181818181818182,1,0.556477644222848,7.053744680244045,20,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0009,,0.0,0,[H]C([H])=C1Oc2c([H])c(N([H])[H])c([H])c([H])c2C1([H])[H].[H]OS(O[H])(O[H])c1c([H])c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c1[H],1,0,0.25,0.2727272727272727,0,0.5390793698524863,6.768196180918933,23,,,,
2026-09-18-3war-s0-n100,2026-09-18-3war-s0-n100-0010,,0.0,0,[H]c1c(N([H])C([H])([H])C(=O)C([H])([H])[H])sc(C([H])([H])[H])c1[H],1,1,0.5454545454545454,0.5454545454545454,0,0.7500029039861081,7.29550028026368,11,,,,
