run_id,mol_id,condition,guidance_scale,seed,smiles,valid,connected,ifp_tanimoto,ifp_tversky,hinge_hbond,qed,sa_score,n_heavy_atoms,posebusters_valid,posebusters_fail_reasons,vina_score,ligand_efficiency
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0001,pocket-ids,0.0,0,[H]O[C@]1([H])N(C2=C(c3nc([H])c(C([H])([H])[H])s3)C([H])([H])C(C([H])([H])C([H])=C=C3C([H])=C=C([C@@]4([H])OC([H])([H])OC4([H])[H])SC([H])([H])C3([H])[H])=C2OC([H])([H])[H])C1([H])[H],1,1,0.22727272727272727,0.29411764705882354,0,0.4956060716914731,8.137140704256465,32,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0002,pocket-ids,0.0,0,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N(C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H])C2([H])[H])c(OC([H])([H])[H])c1O[H],1,1,0.17391304347826086,0.23529411764705882,0,0.5416498242813665,7.980308070839899,22,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0003,pocket-ids,0.0,0,[H]C1=C([H])[C@@]([H])(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C(=O)[O-])OC([H])([H])C1([H])[H],1,1,0.35,0.4117647058823529,0,0.5472220758187132,7.566171000064776,21,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0004,pocket-ids,0.0,0,[H]C([H])([H])[H].[H]C([H])([H])[H].[H]OC(=C([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]1([H])C([H])=C([H])C([H])([H])[C@]2([H])C([H])=C([C@]([H])(C([H])([H])S[H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H])S[C@]21[H])[C@]12[C@]([H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])[C@]2([H])C([H])([H])[H],1,0,0.0,0.0,0,0.09470324576451804,9.388868755738358,35,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0005,pocket-ids,0.0,0,[H]C1=C([H])[N+]([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])S1.[H]OC([H])([H])C([H])([H])c1c([H])c([H])c([H])n([H])c1=O,1,0,0.05,0.058823529411764705,0,0.7000522094819447,7.621731759646653,17,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0006,pocket-ids,0.0,0,[H]OC1=C2C([H])=C([H])C(C([H])([H])[H])=C3N=C([H])C(C([H])([H])C([H])([H])[C@@]4([H])C([H])([H])[C@]4([H])[N+]([H])([H])C([H])([H])[C@]4([H])C([H])([H])C5=C(C([H])([H])C4([H])[H])[C@@]([H])(C([H])([H])[H])OC5([H])[H])=C(C(C([H])([H])[H])=C1[H])[C@@]32[H],1,1,0.18181818181818182,0.23529411764705882,0,0.5745547094152931,8.914389202442973,33,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0007,pocket-ids,0.0,0,[H]N=C1C(C([H])([H])[H])=C(C([H])([H])C#CC([H])=N[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]23[H])C([H])([H])[C@@]1([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,1,0.13636363636363635,0.17647058823529413,0,0.624129051259953,8.688452681169093,24,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0008,pocket-ids,0.0,0,[H]c1c([H])c([H])c2c(c1[H])S[C@@]([H])(N([H])c1c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H])C2([H])[H],1,1,0.3333333333333333,0.4117647058823529,0,0.839111943330755,7.475505599485407,20,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0009,pocket-ids,0.0,0,[H]C([H])([H])[H].[H]N=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])SC(=O)C(=C([H])[C@@]([H])(C#N)C([H])=N[H])S(O[H])(O[H])O[H],1,0,0.0,0.0,0,0.2207273784600837,8.095505429829045,23,,,,
2026-08-24-6tgu-s0-n20-pocketids2,2026-08-24-6tgu-s0-n20-pocketids2-0010,pocket-ids,0.0,0,[H]OC1([N+]([H])([H])C([H])([H])c2sc([H])c([H])c2[H])C([H])([H])C1([H])[H],1,1,0.3888888888888889,0.4117647058823529,0,0.6287018684410013,7.981706531215592,11,,,,
