run_id,mol_id,condition,guidance_scale,seed,smiles,valid,connected,ifp_tanimoto,ifp_tversky,hinge_hbond,qed,sa_score,n_heavy_atoms,posebusters_valid,posebusters_fail_reasons,vina_score,ligand_efficiency
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0001,pocket-ref-ligand,0.0,0,[H]C([H])([H])O[C@@]1([H])SC(=S)[C@]1([H])C([H])([H])[H],1,1,0.21428571428571427,0.21428571428571427,1,0.5234474704235637,7.97597672152822,8,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0002,pocket-ref-ligand,0.0,0,[H]C1=NC(=O)C2=NC([H])=NC2=N1,1,1,0.0,0.0,0,0.4373570390196941,5.454246456512733,10,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0003,pocket-ref-ligand,0.0,0,[H]ON(c1c([H])c2n(c(=S)c1[H])[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])C2(O[H])O[H])N([H])[H],1,1,0.07142857142857142,0.07142857142857142,1,0.25823900402229466,7.939485472746609,18,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0004,pocket-ref-ligand,0.0,0,[H]N1N=C2[C@]([H])(C1=O)C(=O)N(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]21[H],1,1,0.07142857142857142,0.07142857142857142,0,0.511678495256677,7.995537278759777,14,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0005,pocket-ref-ligand,0.0,0,[H]C1=NN=C2C1=C1C(=C([H])C2([H])[H])OC([H])([H])[C@@]([H])(OC(=O)[O-])C1([H])[H],1,1,0.0625,0.07142857142857142,1,0.6037486282075525,7.303701791152251,17,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0006,pocket-ref-ligand,0.0,0,[H]O[C@@]1([H])C([H])([H])[C@]1([H])OC([H])([H])C(=O)N1c2c([H])c([H])nc(C([H])([H])C([H])([H])[H])c2[C@]2([H])C(=NC3=C2C([H])([H])SN3C([H])([H])[H])N1[H],1,1,0.21428571428571427,0.21428571428571427,1,0.7434986855413783,7.821857507694237,27,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0007,pocket-ref-ligand,0.0,0,[H]N([H])C1=NN([H])[C@@]23[C@]4(C([H])([H])OC(=O)[C@]([H])(C([H])([H])C5([H])C([H])([H])C5([H])[H])[C@@]42[H])C([H])([H])C([H])([H])[C@@]13[H],1,1,0.07142857142857142,0.07142857142857142,0,0.7136468526637271,8.611184691099941,19,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0008,pocket-ref-ligand,0.0,0,[H]C1=C([H])C([H])([H])[C@@]([H])(C2=NN([H])C3=Nc4c([H])c([H])c([H])c([H])c4[C@]32[H])[C@@](C([H])([H])[H])([N+]([H])([H])[H])C1([H])[H],1,1,0.14285714285714285,0.14285714285714285,0,0.7479014549196185,8.090593877378783,20,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0009,pocket-ref-ligand,0.0,0,[H]OC([H])([H])C([H])([H])O[H].[H]Oc1c([H])c([H])c([H])c2c1C([H])([H])C(=O)C(C([H])([H])[H])=C2[H],1,0,0.0,0.0,0,0.676439741194902,7.763412527574481,17,,,,
2026-09-18-6fnk-s0-n100-refligand,2026-09-18-6fnk-s0-n100-refligand-0010,pocket-ref-ligand,0.0,0,[H]c1nc([H])c2c(N([H])[H])c([H])c([H])c([H])c2c1[H],1,1,0.14285714285714285,0.14285714285714285,1,0.5725810426076291,7.103374532221534,11,,,,
